REVIEW, STAR RATING, USERNAME, USER LINK
 The Star Wars Last Jedi IS the worst STAR WARS movie ever.<br>THE Story have no sens.Ending of the movie sucks., 1.0,  Rober J, https://www.rottentomatoes.com/user/id/977055428/
 ROTTEN TOMATOES SUCKS AS MUCH AS THIS CRAP! STOP REVIEWING MOVIES AUDIENCE CRITICS!<br>This sucks for bad acting, characters, and jokes. Plus, Luke dies., 0.5,  Baby G, https://www.rottentomatoes.com/user/id/977055416/
 Remake it, or strike it out from canon completely! I can't stand bad writing( i.e. Rey as a Mery Sue) as well as I can't stand blatant, blunt SJW/feminist propaganda and the fact, that for producers that political message was more important, than telling a good story. Only what they care about is money, but not quality. Propaganda and resenitment over Trump election is more important for them, over universal message and respect of legacy. Message of TLJ, and TFA as well, by the way, was political, wrong, and makes those movies very soon outdated, propably. What they wanted is an empowering feminist fantasy, but since they lack of creativity, they hijacked broadly beloved franchise, destroying it as "outdated relict of patriarchal dominance" and, on its ruins/corpse/remains, build their propaganda piece! This is unacceptable!, 0.5,  P K, https://www.rottentomatoes.com/user/id/977053844/
 loved this movie. Loved saying goodbye to those that passed away in 2017., 4.0,  Sonia P, https://www.rottentomatoes.com/user/id/976414728/
 Great Character development story arch and progression of the plot, luke couldve been handled slightly different but i understand why he was the way he was, lightsaber battle was also very well done and the visuals of the movie were great, 4.5,  , https://www.rottentomatoes.com/user/id/977055409/
 I thought it was a great movie despite all the trolls, 4.0,  , https://www.rottentomatoes.com/user/id/977055386/
 Could some of the screen time been better spent? Yes. However I can see why the director made the choice he did. Personally I love this movie. I've seen it in theaters twice and I'll be buying the Blu-Ray as soon as it's available., 4.0,  , https://www.rottentomatoes.com/user/id/977055380/
 What is it with the people making 5 star reviews with no reason why ? <br><br>Dorna F ( 5 stars) "Loved it! Ignore all the bad fan reviews its great!" End quote.<br><br>?? WTF ...seriously ? Tell us why it is so good? Did you see the same movie the rest of us did?<br><br>William D ( 4&amp;1/2 stars) "I loved that this Star Wars film had actual meat on its bones, it really explored and commented on the nature of good and evil, not like it's previous films which assumed the nature of good and evil. I thought the acting was great, the script was fun and illuminating, the action up to par. Not sure what folks are upset about, The Last Jedi is a fine film, as good as the last." End quote<br><br>WTF ?! The script was fun ? The script as you mention, was all over the place, nonsensical ( fact, not my opinion but fact) And had no conetion to the timeline of the previous movie.<br><br><br>Fiachra H ( 5 stars) "Star Wars finally grows up." End quote<br>Wow...this tells people so much. in what way exactly ? If you lov e it so much, I am calling you out on it. WTF has it merrited to deserve 5 stars ? You wrote the review, tell us why , in your opinion it is a 5 star movie, enlighten us please. <br><br>GL ( 5 stars) Kept me guessing all the way. Delivered on every point. For the record I am the age that as a child I saw the original Star Wars when it first came out ". End quote.<br><br>Ok.... in what way ? In what light can you say with the plot holes, errors that by keeping you guessing earns a 5 star.<br><br><br>Dave H ( 5stars) January 15, 2018<br>The Last Jedi is the most complex story we have seen to date in the Star Wars saga. It breaks the white hat/black hat/light side/dark side formula that we've come to expect. This is not another movie from my or your childhood. That, perhaps, is the problem for a vocal minority of fans who don't like TLJ. Without risking spoilers, characters in TLJ do not act as we expect Star Wars heroes and villains to act. Instead of god-like and faultless heroes, we get failure and disappointment. The villains falter. Just keep in mind that one of if not the most important themes in Star Wars is redemption after the fall. This movie is filled with a lot of the latter and a bit of the former. Failure: dwell upon that notion and think about all of the Jedi masters we have encountered. Remember also that this is the middle of this trilogy's arc and that the heroes we see are not written as gilded statues but as real people with real flaws." End quote<br><br>????? WTF !! You do not make any sense, sorry. God like faultless heros? Um...did you note see the movie with Rey in it ? She is more a god now than...god. She has no faults, and knows everything. jedi in the past needed training..rey. hell no, training is for nerds or other people. failure?' I assume you aretalking about Luke. Luke failed a lot, in training and similar in the past, Go back and see some of the other movies or red some of the books. The complex story you mention is complex only in how much it falters and fails.<br><br><br>I agree with Neil M and Albert B about some of the RT people posting high stars and with no explanation why. people hating the film are not only saying " it sucked 1/2 star...they are going into fucking point, by popint detail. <br><br>The movie is a travesty<br><br>I am sharing a quote.<br>Here is the quote by Albert B. All that he is commented on is right on the money.<br>BEGIN QUOTE...<br><br>"I have to be honest and say the people on RT writing a review saying " wow best movie ever! " or similar, and giving 4 or 5 stars.... why dont you take the time to write what you think is so good about this trash movie? the bulk of people that do not like it are doing that. When all you can do is say " great movie loved it! " you look like a troll. List the points of the movie you liked. The rest of us, the majority did not like it and can list point by point why.<br><br>Some glaring things I found insulted my inteligence or tossed out old star wars lore.<br><br>1) C3P0... from TFA to TLJ the timeline is only a few days, maybe a week from the destruction of the first oder star killer. The resistance / rebelion is under sige... but in all this chaos... someone decided to find C3P0 a new matching arm ? ( arm was red in TFA ) This was more important than...I dont know....suriving the battles with the first order ? " Oh my god were going to die ! But...wait ! C3P0 !....I know your left arm is ok, and it functions... but I cant stand the color....go down to maintence and get a new one to match your other arm! " Is this what has happened amidst all the chaos ??<br><br>2) As has been noted, the humor was stupid, Hux and Poe the telephone call was idiotic, and after that you could not take any of the first order officers as serious characters.<br><br>3) The timeline for TLJ is only a few days from when the resistance destroyed the first order starKiller base from TFA..... in that time the resistance has become a shadow of its former self, no support, no money, no people, no ships....nada. They have been fighting for 40 years, saved the galaxy from Darth Vader, the Emperor, they destroyed 2 death stars and the first order planet killer ....and have no support from the galaxy of people they have been saving " oh yeah, thanks for keeping my planet from being blown up... money ? ...support?? ... yeah...well you know times are tough..sorry cant help you... " At the end of the movie...the resistance now..less 400 people, no ships, no nada...and to hide behind a big metal door the great plan was to send out a message begging for help....seriously ? If no one wanted to help the resistance at its best, no one would be coming when they are at their worst.<br><br>Just 100% shit writing, lazy writing.<br><br>4) Rose and Fin. Underdevoped characters brought in ..it seems for comic relief. Casino planet was a complete waste of time.<br><br>5) The force now....teaches you everthing you need to know. Training ??! Who the fuck needs training ?! Not Rey she know everything, including how to best a jedi master ! And not the kid at the end of the movie moving his broom in ways that took Aniken years to master !<br><br>6) Luke...the man that can find good in Darth Vader, spare his life... now at a moment of weakness....is going to kill his nephew, his sisters and best friends son...because he has dark thoughts...? Did the idiot writer not read a book, or see any of the previous movies ? What ? This is good writing ? this is good character developement ? This is ...new ? it is beyond stupid.<br><br>7) Leia....never using the force for anything, cant use the force to find Luke....but in one moment when she is sucked into the vacume of space, can become the most powerful jedi or sith that has ever lived before or since? Wow... more shit writing, just for have a extra movie subplot? Or what?<br><br>8) Snoke.... dont know where he came from, how he took over power, who trained him...nada. There is no mention of his name in any of the previous movies, books, cartoons nothing. A character with no backstory, killed off.<br><br>9) Yoda, now is almost a god. He can command lighting to destroy things. Where the fuck was he, if he was so powerful to give Luke some tutoring when he was teaching his students?' Where was Obi Wan ? They let him fuck up with his students, and basicaly from that mistake the first order rises up.... and ..they leave him a lone in his depression on the island... But ! Yoda decides to come out of ...hiding ? And tell Luke the old jedi books are no longer important, and uses the force to burn the old books ? Seriously ?<br><br>10) The Knights of Ren are....where ? Anyone know ?<br><br>11) Kylo Ren and Fin, at the end of TFA are both very injured, now, a few days later in TLJ... they are ok ?<br><br>12) sub plots with no point, misplaced humor, no character development or very poor use of characters. Captain Phasma..what a waste.<br><br>13) Social messages...... we need this in a star wars movie ? Men are evil, or stupid or both. Rich people are all bad and cant be trusted...? This last part I find almost funny, coming from people like Kathleen Kennedy and the Disney executives...these people make more in 1 week than most people will see in 5 lifetimes... but, obviosly they do not consider themselves as rich / wealthy.<br><br>I can go one and on, and on, as to why this movie is so terrible, just as so many other people have. it is a shit movie, on its own it is a shit movie, as a star wars movie it is a disgrace.<br><br>If you are making comments...and if somehow you feel this movie is good, and seriously worth more than 1 star ....for fuck sake tell all of us that cant stant this movie, why you liked it.<br><br>Dont be a troll to try to push up the rating on RT, it makes you look like a complete fool. if you have time to make a positive review, then you have time to write point by point and explain why<br><br>I give 1/2 a star for good visuals and music, the rest of the movie is trash."<br><br>End Quote., 0.5,  Carter R, https://www.rottentomatoes.com/user/id/977031684/
 This is totally stupid! Nothing works and it's just thrown together to sell toys. I wish this were the LAST JEDI., 0.5,  FoxxPix P, https://www.rottentomatoes.com/user/id/965144127/
 While not the best Star Wars movie, it is still one of the better movies, 4.0,  Jame L, https://www.rottentomatoes.com/user/id/977051160/
 This is a smug, charmless mess of a movie that sets new lows for screenwriting arrogance and incompetence. TLJ is paradoxically too clever for its own good and also profoundly stupid. A few visual masterstrokes can't redeem glaring plot holes or shallow, underdeveloped characters. <br><br>The ruination of once-beloved icon Luke Skywalker is unforgivable, especially in the service of a lazy low-stakes story. If a franchise feels compelled to destroy a cherished character it should at least be for a believable reason, not because the writer's a creatively-bankrupt nihilist. <br><br>Throughout this insipid slog writer/director Rian Johnson exhibits sneering contempt for the audience, the franchise, and every single one of his [vastly superior] creative predecessors. This film will leave even the most casual Star Wars fans, or anyone who expects competent storytelling, feeling cheated and insulted., 0.5,  Jon S, https://www.rottentomatoes.com/user/id/976151900/
 Terrible film, objectively speaking. Felt more like a Marvel movie than a Star Wars movie. Sad., 0.5,  , https://www.rottentomatoes.com/user/id/976933083/
 I hated Luke in this! This old selfish, Kermit, bum, coward loser tried to kill his cousin in his sleep &amp; doesn't even show up in his face, He's Not Even There In The Physical Form! And Luke commits suicide by Astral Projection, well that's a bad way to go out! 2 Lightsaber battles vs Kylo Ren &amp; none of them lasted 40 seconds. Christopher Reeve in Superman IV went out better than Mark Hamill did in this movie, that's sad. What did Luke do? Assassination attempt, Trains Rey &amp; Commits Suicide. This is the movie he died in? Wow. Nothing Memorable. I still enjoyed the film &amp; thought it was fun, Kylo &amp; Rey vs the guards was choreographed well &amp; was the best scene in the movie. Luke in this film should've been a carbon copy of Obi-Wan in Episode IV. The only way to make up for this is some type of "Days Of Future Past" time travel in the next film &amp; ERASE what happened in The Last Jedi. Give Mark Hamill a 5 minute Lightsaber battle vs Kylo Ren or a New Villain, have an old Chancellor get Assassinated in the beginning of Episode IX by a New villain &amp; at the end of the film, you find out this Rebel was the new villain, Now that sounds Compelling!, 2.0,  Brock G, https://www.rottentomatoes.com/user/id/976861496/
 A long and boring movie. The plot went no where. A lot of comedy, but the majority of it fell flat. Not a good follow-up to Force Awakens, which was great!, 1.0,  Orlando A, https://www.rottentomatoes.com/user/id/950061950/
 Like so many, I prepared for this film properly - early bird ticket, no spoilers, no reviews and zero expectations - only to flee the theatre afterward in a fitful state of bewilderment and dismay.<br><br>This film was so terrible, it drove me to an immediate second viewing in disbelief, then tears and finally Rotten Tomatoes to comment.<br><br>A must watch if you appreciate endless plot holes, ill timed slapstick humor, tonally disjointed scenes, Jedi skype calls, laughable villains, pointless side quests, uninspiring new characters, force ghost lightning (wtf), low gas tanks, absent autopilot and droids, light speed crashes, lazy subversion in place of quality consistent story telling ...and pairing the truly abysmal assassination of Jake Skywalker (see Hamill's interview) against the all powerful, yet unrelatable Mary Sue (see internet)... and of course, porgs. <br><br>Keck. <br><br>I would like to include a special thank you to both directors - and perhaps Disney - for allowing our once beloved hero, NOW warped cynical deranged defeatist coward, to greet Rey in TFA in FULL "Sunday Best" JEDI ROBES - before pitching his Father's light saber over a cliff in pure slapstick fashion, choke on milk from a quadriplegic sea sloth and repeatedly retreat to his hut in fear in TLJ. Way to work together guys...<br><br>Cringe. <br><br>I'm so sorry Mark Hamill. You deserved better. We love you!, 0.5,  Ryan Y, https://www.rottentomatoes.com/user/id/977055570/
 Worse than Midichlorians, 0.5,  Quinn M, https://www.rottentomatoes.com/user/id/964785156/
 This movie is a special case. After lots of thinking, I've decided that this is my least favorite Star Wars movie. Overall, it was boring. There was almost nothing memorable, and what was good didn't last. The movie was bogged down with politically correct bullshit that was boring and stupid. I absolutely hate the Rose and Finn arc, the Poe and Leia stuff was ehhh, but the Luke, Rey, and Kylo stuff I actually liked. They put aside characters I actually like in order to give the new characters, that I absolutely hate (Rose and Holdo) some shit to do. Overall, it was forgettable and just hit or miss., 2.5,  Ryan T, https://www.rottentomatoes.com/user/id/977036381/
 Worst than the Force Awakens. Completely unbelievable timelines and plots. Still no character building, juspoor storytelling. Poor writing and probably worse direction and editing., 0.5,  Deane W, https://www.rottentomatoes.com/user/id/866749202/
 The greatest thing about this dreck is that it is opening more people's eyes to the horror of over-commercialization and politicization of art that is financially milked beyond any sense of decency by people completely unrelated to it's initial creation., 0.5,  Alex R, https://www.rottentomatoes.com/user/id/976997593/
 The worst of them all., 0.5,  , https://www.rottentomatoes.com/user/id/977055953/
 This movie had a choice- be everything you wanted it to be, and be predictable, or the alternative. It's the latter, and a worthy successor to the worlds greatest story. Rian Johnson, you should be very proud., 4.0,  C C, https://www.rottentomatoes.com/user/id/976157228/
 Nuanced, well written, more depth and nicely unpredictable., 4.5,  Steve S, https://www.rottentomatoes.com/user/id/977055932/
 the worst movie in the saga. Disney made a real massacre with the story, 0.5,  , https://www.rottentomatoes.com/user/id/977025180/
 Much better than the last one. At least the characters were familiar this time., 4.0,  Andy S, https://www.rottentomatoes.com/user/id/977055906/
 Worst Star Wars, bad movie overall., 0.5,  , https://www.rottentomatoes.com/user/id/977055913/
 I had been a lifelong fan of star wars until I saw this movie.The plot holes in The Last Jedi ruin not only this movie but ruin the entire franchise for me. In particular, what was done to Luke Sykwalkers character in this film did not make any sense, nor did it do any justice to a true hero., 0.5,  Greg%20 L, https://www.rottentomatoes.com/user/id/977054241/
 Excellent cinematography and good special effects can't hide that this is a really crappy movie. The plot makes no sense, the characters appear all to be irrational and their actions are usually stupid. The portrayal of every male character is insulting, with nearly all of the men portrayed as hotheaded fools who can't control themselves. The portrayal of Luke Skywalker is insanely out of character and an insult to long time fans of Star Wars movies, games, and TV shows. The attempt to defame everything and dismiss everything from the previous films prior to Disney's buyout of Lucasfilms is even more insulting. The ridiculous ignorance of Star Wars setting basics, consistency, and compatibility even with the immediately previous film in this so-called "trilogy" is an insult to the audience's intelligence worse than any Star Wars I've seen since the Star Wars Holiday Special (oh the horror of that one). Rian Johnson appears to have gone out of his way, and quite overboard in insulting the fans. I will never see another Disney Lucasfilms version of Star Wars again. Nor will I buy their junky unwanted merchandise that's related to this film. It's such a horrible movie, I wish that it were possible to erase my memory of The Last Jedi's existence. This is an awful film. It's trash. Garbage., ,  Alan C, https://www.rottentomatoes.com/user/id/977055871/
 Could possibly be the worst movie I have seen in a long time. Not even sure where to begin....It is simply terrible and I could take days to go over how much I disliked this. My advice is, don't waste the money on this one..., 0.5,  Michael N, https://www.rottentomatoes.com/user/id/937034744/
 Star Wars: The Last Jedi is a double edge sword of a phenomenally executed action movie, while at the same time does justice for its predecessors., 4.0,  Roosevelt B, https://www.rottentomatoes.com/user/id/918802808/
 All I could think of while watching this movie is the classic Buddy Holly song, "Mary Sue, Mary Sue, pretty pretty pretty pretty Mary Sue uh oh Mary, my Mary Sue - uh ooh, uh ooh ooh ooh ...", 1.0,  T F, https://www.rottentomatoes.com/user/id/977055881/
 I think this is a true Star Wars movie for true fans of Star Wars lots of questions people have can easily be explain if you knew more about Star Wars, 4.0,  Brandon T, https://www.rottentomatoes.com/user/id/977055389/
 The Last Jedi sacrifices story and character development for the sake of shoehorning in diversity. This movie destroys any hope that this trilogy could be good., 1.0,  , https://www.rottentomatoes.com/user/id/977055859/
 I honestly don't understand the weird vitriolic reaction by a certain chunk of the fanbase. This movie is everything I wanted from a 2nd part of the new trilogy. Trippy, cerebral, thought provoking, action packed, plus loads of light saber action. IDK, I don't get it., 4.5,  , https://www.rottentomatoes.com/user/id/977055863/
 If you didn't grow up with the original 3.....and didn't read the "Old Canon" books from Thrawn to Legends of the Jedi....you may like this movie.<br><br>Total garbage if you DID grow up with the 1977, 1980, and 1983 movies., 0.5,  Paul S, https://www.rottentomatoes.com/user/id/975765022/
 Disney Destoyed Star Wars! Very bad movie and storyline!, 1.0,  Brian N, https://www.rottentomatoes.com/user/id/918552166/
 The worst Star Wars movie ever. So many plot holes. Nothing was built off the previous film. It's almost like the force awakens never happened. I thought the second movie was supposed to build off the first? How could Disney executives allow this film to be made?, 0.5,  , https://www.rottentomatoes.com/user/id/977054786/
 A lot of the value of a movie franchise is in its continuity. Regretfully the Last Jedi has fails to maintain continuity with the Star Wars Universe, with in the trilogy to which it belongs, but most importantly within the movie itself. The premises for the story and the plot devices are simply not believable and poorly thought out. There are entire sequences which could easily be edited out with no loss to the story. The characters are not very engaging and it is hard to see how they are going to evolve. The protagonist herself has no more growing or development to do. The villains have no real presence. Admittedly the movie is in a fantasy setting, but some realism and consistency in the physics of the movie does help in the immersion of the audience. Perhaps the director should have consulted with his local high school physics teacher early on in the production., 0.5,  , https://www.rottentomatoes.com/user/id/977054738/
 + nice graphics<br>+ good work of John Williams <br><br>- RUINED THE IMAGE OF LUKE SKYWALKER<br>- messed up story ( even worse then episode I II III )<br>- waste of characters<br>- waste of new charaters<br>- the have no rules anymore<br>- plot holes <br>- plot holes<br>- plot holes<br>- POOOORGS, 0.5,  , https://www.rottentomatoes.com/user/id/977054755/
 What a disgrace. So many plot holes. The writer/director totally ruined misunderstood Luke Skywalker's character.<br>What an utter disappointment., 2.5,  , https://www.rottentomatoes.com/user/id/976767608/
 Star Wars finally grows up., 5.0,  Fiachra H, https://www.rottentomatoes.com/user/id/977054754/
 Lots of great special effects and moments, but the story was disjointed and provided little expansion on the threads left hanging from 'Force Awakens.' It's best not to know anything about Star Wars if you're going to watch this and enjoy it., 2.5,  Jeffrey M, https://www.rottentomatoes.com/user/id/901801241/
 I left the cinema with mixed feelings after being extremely excited for the movie. The more I think about the movie the more dissapointed I find my self. I am sure I will just parrot many others but I there were just so many things wrong for me. Seems like the new director just shat on everything JJ set up in episode VII, starting with Luke throwing his sword away and that trend continues through out the whole movie. I won't even get into all the blatant agendas that were shoved down pur throats in a fantasy movie ... that being said, I am still cheering for SW and I hope the next one will be better., 2.0,  , https://www.rottentomatoes.com/user/id/977054723/
 Good things:<br>1. Visuals. <br>2. Actors play. Good performances especially of Adam Driver, Mark Hamilton, Daisy is not so bad at all but she could ride her convoluted always-look of confusion - it is not even matching her character of being independent. Suprisingly, even the characters were pissing me off, the actors did the best. This is what everyone can agree to be honest.<br><br>Bad things.<br>1. Plotholes.<br>2. Unnecessary b-plots (like Canto Bright)<br>3. There is no logic in this movie. Bombs pulled off vertically because there is gravity in space, Leia blowed up to the space and then flying back to the ship with force.<br>4. Twist-over-twist. I think the critics like the film because it subverts all your expectation. Who is Snoke? Meh, nobody. He got killed by a brat who is supposed to be the next intimidating villain. Haha, I do not get it and I am not excited. Who are Knights of Ren? Meh, who cares. So you have to say, its subverting ALL expectation a good thing itself? Well, if you cannot write a story that is consistent, definitely not. It is easy to subvert expectations just by not telling anything.<br>5. Deconstruction and destruction of Luke Skywalkers character. The symbol of good, honesty and HOPE (Episode IV's name "The New Hope" was not in vain!) turns out to be grumpy, whiny douchebag. He tried - against all the hope and all people - turn his father to good knowing he is a mass murder. But just sensing that could be darkness in his nephew - son of his sister and best friend with whom he gone to the war - he said - e, f*ck it, lets kill him. <br>6. Ideology. There is so obvious propaganda in this film and it is served with every second line. Anticapitalism, pacifism, animal rights, children rights, forced diversity among the cast, feminism: all important position on Rebels side are held by women, wiceadmiral Holdo bashing Poe Dameron for having overtestosteron dose, all white men are a) fascist yelling at everyone around, b) life failures (starting with Han Solo who made divorce with his wife and left his child). When you have put ideology like that - at least be subtle and do it with consistency and artistry. <br>7. There is no difference at all - there is no originality. Just because The Last Jedi does not tell anything about main points made in TFA and subvert this way all expectation of the fans - but is not originall at all. Crate is nothing like Hoth (I suspect that in original cut of the movie this was the beginning of the film), Dreadnought is nothing like Superdestroyer, Luke is living like a hermit just as Yoda did, Rey is new Luke, Imperium chase the ship(s) of Rebels, we have speeders fighting on Hoth, pardon, Crate. The same old, but with new merchandising creatures and just edited in slight different order. <br>8. Sense of humor and merchandising creatures - Disney at its best. I must say, nothing like plotholes, lack of logic, lack of motivations was telling me to leave the cinema before end like this retarded attempts to be funny. Yo mama jokes in Star Wars? Luke and cow with blue alcoholic milk? No.<br>9. One of the main arch in movie is the chase of imperial ships trying to get the rebels ship. This was so slow and lacking of any logic I could spent five hours to telling how stupid it was. Why the imperium ship did not just make jump into hyperspace once and then jump again to get closer to the rebels? Why not call for help the other parts of the fleet? <br>10. Rose character. When you saw the film you know why. It is not of surprise than the Chinese people turn against the film. If Rose character was to catch the chinese audience it was doing in the most insulting way possible, because Rose is dump retarded idiot that was used to express ideology and not to make any sens at all. And Chinese are people with commons sense and they did not buy it and this is why in the second week the revenue of TLJ was dropped in China by 94%. <br>You could say the same for the Afroamericans, the film tries to be diverse, but honestly, Finn was no less idiot than Rose. He had a chance for being hero, but the Rose destroyed it by... flying into his ships and make dumbest comment ever. When Finn was a white male from my country, I would be feel offened by the way Disney has seen me. Nice job, Disney Diversity - in the end, you even screw your own assumptions., 0.5,  Kamil K, https://www.rottentomatoes.com/user/id/977054714/
 "Critics Consensus: Star Wars: The Last Jedi honors the saga's rich legacy while adding some surprising twists -- and delivering all the emotion-rich action fans could hope for."<br><br>^^^ That is an outright lie. The Last Jedi did not honor Star Wars legacy at all. The biggest thing I could see was a giant middle finger to The Force Awakens. It mockingly destroys every plot point brought up before this movie.<br><br>Don't get me wrong, the movie wasn't horrible it's just that it wasn't good either. The visuals were stunningly beautiful and the sound was excellent. The plot, or lack of, is the biggest problem. The writing was also lazy and horrible.<br><br>Was there a feminist agenda? Some people claim yes. If there was, they did a really bad job of it. All the women in TLJ were horribly written and very shallow. <br><br>Luke Skywalker - Badass Jedi? Nope, grumpy old man that doesn't believe in good any more. I get that Disney wants to move forward and leave the original characters behind. That's fine. But if Luke is going to die, why couldn't he really fight Kylo Ren and be defeated by the Dark Side? THAT, would have been good controversy. <br><br>Rey - Badass woman, because you know, magic. She had known about the Force for all of 3 days and can beat a guy that has trained for YEARS with the most badass Jedi of all time, and also trained at least a little by Snoke. She is a nobody from nowhere? Fine, nothing wrong with that. But knowing things by magic is just poor and lazy writing.<br><br>Poe Dameron - Best pilot in the galaxy? But he's bad and stupid because he is a man. Retarded logic. At least he was actively trying to save the Rebellion/Resistance.<br><br>Finn - Also bad and stupid because he is a man. This leads to the pointless subplot, why? The only thing it accomplishes is more woe for the Rebels. Lazy writing.<br><br>Kylo Ren - Probably the only good character in the entire movie. He is emotional and unstable, that's great. I actually like that. It flows with the plot that he was turned or seduced by the Dark Side.<br><br>Leia - wow, what a shake my head character in this movie. She can survive the vacuum of space and Mary Poppins back to the ship because... she is a woman and needs no explanation. It's almost a disgrace to the memory of Carrie Fisher. I mean she passed while this movie was being made. That would have been an excellent time to write her out of the story with dignity.<br><br>Admiral Purple Hair - Commander of the Rebels... because she is a woman. Good leaders do just that, lead. Subordinates trust them and follow orders. She had a disregard for Poe because he was a man. There was no need to let her people know the plan? That only created more havoc than good. <br><br>Captain Phasma - Good lord! Why hire an actress like Gwendolyn Christie and not use her? There was so much potential there! Again, I think this was a knee to the groin of The Force Awakens. She was on screen for less time than TFA!<br><br>Chewbacca - I'm surprised they didn't kill him too.<br><br>C3PO - What happened to the red arm?<br><br>R2D2 - one of the only truly great scenes in the movie, which was also just a rehash/replay of A New Hope.<br><br>Admiral Akbar - dies (?) off screen, nothing to see here...<br><br>Rose - almost a good character, but involved in the pointless subplot. She stops Finn from sacrificing himself for the greater good because "to win save the ones you love, not kill the things you hate." Great message, but you just killed all of your Rebel buddies because the cannon now fires on the base. And love? They knew each other for like what, 12 hours?<br><br>Terrible, terrible lazy writing. <br><br>The Good<br>* Visuals, sets, and sound<br>* Finding the map that leads to Luke<br>* The Force connection between Kylo and Rey<br>* Force projection<br><br>The Bad<br>* Pointless subplots<br>* Poor writing, script, dialog<br>* Casino planet<br><br>The Ugly<br>* Seacow Alien Milk<br>* Poorly timed jokes and one-liners<br>* Snoke - unimportant bad guy<br>* Luke's heart attack, 2.0,  Ian V, https://www.rottentomatoes.com/user/id/780959481/
 Hugely disappointed that this seems to have been a missed chance. TFA created so many great characters to be further developed and questions that were yelling to be answered and it is as if TLJ film creators looked at all the great fan theories and said wouldn't it be funny if we just said none of it really mattered! With gender, race, equality and corporation issues shown to us on a daily basis, it didn't need to be so overly brought over and emphasized in a galaxy far far away. The creators seem to have brought modern prominently young sociaties issues and layered them throughout this film that in the end it looks like Star Wars but no longer feels like the Star Wars. Kylo Ren says 'let the past die, kill it if you have too' which should have been the films tagline as well as a warning to all long-standing Star Wars fans to let go of all your nostalgia for the previous films or this movie will kill it for you., 1.0,  , https://www.rottentomatoes.com/user/id/977054664/
 Breaks cardinal rules of cinema by waisting audiences time. Breaks Star Wars brand foundations with triple the dialogue and almost breaks fourth wall, like watching a parody of people making a Star Wars movie. In stark contrast to Rougue One, a top movie., 0.5,  Jeff M, https://www.rottentomatoes.com/user/id/977002609/
 I don't know you anymore. Star Wars, you're breaking my heart. You're going down a path I can't follow., 0.5,  , https://www.rottentomatoes.com/user/id/977054674/
 A travesty of a film. Reeking of political activism instead of plot, hard to see how the series can recover from this incoherent work of turd., 0.5,  John G, https://www.rottentomatoes.com/user/id/977054692/
 1. Plot holes <br>2. Again changing how the force works to coincide with Rey being the almighty MAREY SUEEEEEe I mean the force is being treated with anime levels of fuckery here. <br>3. Completely destroying luke's character, ignoring the entire arc he went through in the OT to the point that even Mark Hamill said "I completely disagree with what you've done with this character" <br>4.GlorifiedChaseSequence.mp4 <br><br>Other shit that's wrong with it is SPOILERS REEEEEEEEE <br><br><br><br><br>5. Snoke is completely wasted as a potential villain, we learn nothing about him other than that he can use the force like an anime power <br>6. The knights of Ren are completely disregarded as a potential plot point and barely possibly mentioned once <br>7. Daisy ridley continues to be unable to act her way out of a paper bag <br>8. Leia acting like superman with the force <br>9. Terrible writing which coincides with that most if not all of the characters are pants on head retarded in their motivations. <br>10. no lightsaber duel and that stupid AF astral projection shit does not fucking count <br>11. Lukes death is the dumbest shit ever, and is just a sign of how disney doesn't want to shill out the money for the high profile actors, and if Carrie fisher hadn't died, then she would have been killed in this movie or the next. <br>12. Choreography is a fucking joke yet again. <br>13. Daisy ridley again because I hate her., 1.0,  Zachary P, https://www.rottentomatoes.com/user/id/936434783/
 Kept me guessing all the way. Delivered on every point. For the record I am the age that as a child I saw the original Star Wars when it first came out., 5.0,  G L, https://www.rottentomatoes.com/user/id/977054625/
 I loved the visuals! Everyone I know loved the visuals! Those bird things were adorable! I also loved...<br>No, I take that back. That's all. Apart from those things, I really hated everything else about it. The story has more plot holes than a flour sift. The characters are outright revolting. The effort being made to merchandise this filth is ridiculous! Fin is a coward, Rey is pathetic, and frankly those are the only descriptors I can give to almost any character I see in the story. Before the end, I wanted to shoot that weenie Luke myself, and watch that hacker fly away with the Falcon! It would have been better ending than the stupid slackers we saw flying away with it.<br><br>No, this stands as proof. Proof that the Authors and Directors of this film have no concept of integrity, virtue, or ethics. A monument of delusional ignorance in our generation. Proof also that Disney has indeed become the "Microsoft" of the entertainment industry. An immense, vile organization bent on making money and pushing their views on the world by assimilating anything money can buy., 1.5,  Eric K, https://www.rottentomatoes.com/user/id/954570332/
