 Its a fun movie with good characters. Story is not the best nor is it original but I definitly enjoyed the film., 4.0,  Daniel S, https://www.rottentomatoes.com/user/id/976964245/, December 27 2017, N/A
 A Rip-off of the original., 1.0,  Hanz S, https://www.rottentomatoes.com/user/id/976996375/, December 27 2017, N/A
 A soulless retread that manages to be inferior to its predecessors in every measure. More importantly it undermines the story that came before and leaves the trilogy in a position that can't be salvaged with the hoers unable to progress meaningfully. Much of the acting is bad particularly Boyega and Ridley and the film is presented in a way that makes all its important emotional moments pass without weight., 2.5,  Fjotolf G, https://www.rottentomatoes.com/user/id/977006358/, December 27 2017, N/A
 Great Star Wars movie!, 5.0,  Owen Z, https://www.rottentomatoes.com/user/id/976951573/, December 27 2017, N/A
 An amazing movie. Though very similar to ANH I know it was intentional to pay homage to the original film. <br><br>A few fan service moments here and there a bit too much in your face. But the film has very strong characters and is very fun also an a amazing soundtrack.<br><br>Han's death was very well done I feel. You wanted to love the heroes and hate the villains all the more so. Very impactful. <br><br>I felt that having a 3rd Deathstar (Starkiller) was where the similarities to ANH went a bit "too far" and was not necessary. Also I was rather dissapointed as a fan in going back to the whole "rebels (Resistance) vs Empire (First Order) story. I wanted to see the New Republic in it's prime after ROTJ not some some strange 3 way relationship between the NR Rebels 2.0 and First Order that can only be understood by reading books and comics not good when a movie does that. <br><br>But overall fantastic film! It left open some great mysteries about new characters moments that implied that Han and Leia knew who she was as well as Kylo. As well as some mystery of why she is so powerful. I myself am not a fan who complains she is a Mary Sue but understands there is something "more" to her than meets the eye., 4.0,  Matthew T, https://www.rottentomatoes.com/user/id/972679940/, December 27 2017, N/A
 Rented this afternoon and boy am I glad I didn't pay to see in the movies. An incoherent muddle that is just an excuse for LucasFilms and Disney to milk the Star Wars franchise for millions if not billions more. Too long too many pointless fight scenes and other than Fin just forgettable characters or the re-treads from the previous films cashing their checks. The few chuckles and nods to the past just don't make up for this turgid slog., 2.0,  Joe M, https://www.rottentomatoes.com/user/id/970322186/, December 27 2017, N/A
 Unoriginal uninspired useless humour did not bring anything new to Star Wars, 0.5,  Rodney C, https://www.rottentomatoes.com/user/id/974088245/, December 27 2017, N/A
 A great movie that uses the nostalgia of A New Hope while creating a new cast of characters and a interesting path., 4.5,  Mikayla N, https://www.rottentomatoes.com/user/id/976928823/, December 27 2017, N/A
 sadly killed by Rian Johnson...RIP, 4.0,  Rajib A, https://www.rottentomatoes.com/user/id/976999897/, December 27 2017, N/A
 This is what happens when you mix Star Wars: A New Hope &amp Guardians Of The Galaxy together an incoherent film with a forgettable Lightsaber battle that had forced buildup. Rey touches Luke's Lightsaber &amp gets visions Finn touches the same Lightsaber &amp his character doesn't get visions &amp isn't as strong as Rey it's unbelievable it's unrealistic. In The Phantom Menace (Better Movie) Obi-Wan is already a well established Jedi &amp has experience him being strong with the Force wasn't Forced. Here in this film its forced with Rey. No Real Buildup!, 1.0,  Brock G, https://www.rottentomatoes.com/user/id/976861496/, December 27 2017, N/A
 Wow! When I first saw this movie it was opening night December 2015 I fell asleep and woke up at the end missed the whole movie. Then I saw Rogue One and thought it was the Force Awakens and while I was watching the Last Jedi was really confused until a google &amp wikipedia search cleared up some chronological confusion. The Force Awakens was an awesome movie after seeing the Last Jedi earlier this week and believing it to be one of the better films I now understand why people are so critical of it. The Force Awakens sure set the bar kind of high with a great cliff hanger conclusion to a 40+ year legacy. There was a lot of great themes and metaphors throughout the film the action sequences were very intricate and the imagination of director JJ Abrhams was superb. Harrison Ford and Carrie Fisher did an excellent job transitioning from the young adults in the original films to the veterans of the modern Star Wars/Disney era. The music was really good. Great score! Thought the Last Jedi did a better job with the scenary but the Force Awakens is the better film because of the action and CGI stuff. The aerial attack sequences were exhilarating. When I was suprised to learn the Force Awakens doubled opening weekend box office versus the Last Jedi now makes much more sense. Would recommend this to any long time star wars fan/ and or first timer. Only gave it 4.5 because I reserve the 5 star for something more original. A sequel is always hard to follow up with Star Wars dynasty or not., 4.5,  Spencer S, https://www.rottentomatoes.com/user/id/977001143/, December 27 2017, N/A
 The return of old faces and grand scale space battles still entertain but The Force Awakens feels like a rehash of the original and does very little to clear up or satisfy certain themes and plot points., 2.5,  Mark L, https://www.rottentomatoes.com/user/id/974789580/, December 27 2017, N/A
 The first time I've ever seen a Star Wars movie was in 2015 with EpisodeVII after watching it. I FELL IN LOVE with the franchise because it showed not only a great sense of humour but outstanding action sequences and terrific characterisation from the original-trilogy-cast and the new-trilogy-cast. It proved that despite beeing bought by Disney it still had so many things doubts and sequels to show. The Force Awakens was the best Science-fiction movie of 2015 and the best one I'd seen. DISNEY GREAT WORK!!!! (100%), 5.0,  David T, https://www.rottentomatoes.com/user/id/972126189/, December 27 2017, N/A
 That was a great rehash with no original ideas. yaaaaay star wars!, 0.5,  Joseph D, https://www.rottentomatoes.com/user/id/961842783/, December 27 2017, N/A
 Great movie the story was a little too familiar though., 3.0,  Jonathan H, https://www.rottentomatoes.com/user/id/976388613/, December 27 2017, N/A
 Episode VII feels as though it were written by committee and sticks far too closely to A New Hope's playbook. While it manages to surpass the prequel trilogy it never rises above mediocrity as a film., 2.5,  Arvel C, https://www.rottentomatoes.com/user/id/977002767/, December 27 2017, N/A
 One of the best movies I've seen in recent times after long time a movie to which I was hooked completely all my attention was on the screen ??, 5.0,  Neeraj A, https://www.rottentomatoes.com/user/id/932741645/, December 27 2017, N/A
 Nerds hate it because it is to main stream they act like the original trilogy didn't have plot holes and bad acting. Everything new is bad. If u don't like this movie I feel bad for you because your not letting yourself like it because of some notion that it is selling out. Great movie haters gonna hate., 5.0,  , https://www.rottentomatoes.com/user/id/977002599/, December 27 2017, N/A
 While banking heavily on nostalgia The Force Awakens is nonetheless a fun ride with an incredibly charming cast of characters both new and old. Upon multiple watchings however the plot holes and lack of truly risky storytelling can be a bit annoying., 3.0,  Ian Y, https://www.rottentomatoes.com/user/id/782394271/, December 26 2017, N/A
 Why doesn't the head protagonist have to work for her abilities?, 0.5,  Eric F, https://www.rottentomatoes.com/user/id/923128735/, December 26 2017, N/A
 lazy story writing boring characters. SO much potential but they decided to remake the original Star Wars instead and add nothing new to the table and effectively nullify the accomplishments of the heroes from the original trilogy., 1.5,  Lucas K, https://www.rottentomatoes.com/user/id/977002106/, December 26 2017, N/A
 Decent reboot but considering how much has already been established and given that much of the audience has seen the previous 7 films it could have been much better. It was time to no longer play it safe but with Disney at the helm it continues to be a feel good money maker., 2.5,  Walter K, https://www.rottentomatoes.com/user/id/977000999/, December 26 2017, N/A
 Although th comparison to A New Hope is justified I like the movie really much., 4.0,  Lucas A, https://www.rottentomatoes.com/user/id/977000834/, December 26 2017, N/A
 Gawd awful. Shame on you Mr. Lucas for selling the Star Wars saga., 0.5,  Dan D, https://www.rottentomatoes.com/user/id/977000051/, December 26 2017, N/A
 Disney must think its audiences are idiots. This film is just a bad rehash of A New Hope. No risks nothing new or interesting and Rey is just a Mary Sue. Very silly how this new evil order came out of nowhere but had the resources to build a planetary weapon! Also no growth from Han (at least as portrayed by JJ Abrams). This reboot does a disservice to the old movies. Not very rewatchable. Disney has ruined the franchise., 0.5,  Nelson C, https://www.rottentomatoes.com/user/id/976944485/, December 26 2017, N/A
 Very good. Worthy of the franchise., 4.5,  William E, https://www.rottentomatoes.com/user/id/976999696/, December 26 2017, N/A
 My second favorite SW movie! Great to see our favorite characters being showcased and introduced interesting new characters that I'm looking forward to learning more about.<br><br>Really good movie!, 5.0,  Ariana N, https://www.rottentomatoes.com/user/id/976999368/, December 26 2017, N/A
 But why could ray handle a lightsaber and control minds without any training whatsover. Full of plotholes., 1.5,  Andres R, https://www.rottentomatoes.com/user/id/976999233/, December 26 2017, N/A
 Why bother remaking A New Hope and undoing the great ending of Return of the Jedi? Is that really the best they can do?, 0.5,  Gary R, https://www.rottentomatoes.com/user/id/976998619/, December 26 2017, N/A
 Worst movie I have watched in the cinema, 0.5,  James H, https://www.rottentomatoes.com/user/id/901440929/, December 26 2017, N/A
 The least imaginative and original Saga film a Best Of cover album of the Original Trilogy basically with a strong focus on ANH plot points plot holes and fanfiction level writing., 0.5,  Jedan A, https://www.rottentomatoes.com/user/id/976906103/, December 26 2017, N/A
 It is a retread of A New Hope but it does feel like Star Wars and that is a great relief., 4.0,  Gabriel K, https://www.rottentomatoes.com/user/id/907087062/, December 25 2017, N/A
 Everything in this film works masterfully in its purpose: removing the prequels from our brains. This film has the best lightsaber fight at the end and manages to keep you hooked from start to finish., 4.5,  , https://www.rottentomatoes.com/user/id/976997863/, December 25 2017, N/A
 A fun engaging film with likable new characters and the well utilised return of old ones. Unfortunately it takes more than it should from A New Hope and the rathtar sequence is unnecessarily long but the sheer fun and entertainment overcomes this. Daisy Ridley and John Boyega do excellent jobs in their roles bringing great nuance to their parts beyond the script. Additionally Harrison Ford got what he'd always wanted Han Solo's death., 4.5,  Ellie V, https://www.rottentomatoes.com/user/id/976997369/, December 25 2017, N/A
 The first to a new trilogy by JJ Abrams is much much better than the dull prequels released nearly a decade back. The film takes off from where Return of the Jedi ended. As usual stunning visuals and breathtaking fights in space. <br>Star Wars is thrilling from start to finish and definitely not-to-be-missed especially if you are a Star Wars fan., 3.5,  Biju B, https://www.rottentomatoes.com/user/id/852902456/, December 25 2017, N/A
 Ok let's get this out of the way first: The new Star Wars movie does live up to the original trilogy. Besides that though it also modernizes the franchise while also being a hoot of an adventure movie for both newcomers and longtime fans. While the inclusion of familiar faces is sure to invigorate the audience the best moments come from the new characters. Finn Rey and Kylo Ren are all well-cast and instantly likable and hopefully their back stories will be even more fleshed out in the sequels. Also The Force Awakens is carried by a really tight script and just like this year's Mad Max: Fury Road it's jam-packed with action but still tells a story efficiently. Some emotional moments are a bit glossed over and some story elements seem a bit too similar to the original Star Wars but it's free of the annoying and childish tone that doomed the Star Wars prequels. Finally Star Wars fans can sleep tight: Their signature series is back and with a brighter future than ever., 4.5,  Peter F, https://www.rottentomatoes.com/user/id/782851126/, December 25 2017, N/A
 Excellent writing and a wonderful place to pick up the franchise., 4.0,  Adam T, https://www.rottentomatoes.com/user/id/976995778/, December 25 2017, N/A
 In the wake of The Last Jedi and seeing all the justifiably negative reviews for it including my own I'm surprised there are so many positive reviews for The Force Awakens. While Rian Johnson veers the SW canon into a ditch and lights it on fire Force Awakens is an overly safe wooden and hollow remake of A New Hope in most respects. JJ Abrams is the ultimate hack director bringing nothing new or interesting to the table and relying on audience pleasing cliches after cliches and poor writing. And while The Last Jedi may have messed with the SW universe to the point of no return The Force Awakens does it's own dance on the SW universe's grave by making the Force something that is simply inherited with no explanation of why training was even needed in the OT.<br><br>There were also a number of unexplained moments and plot holes in Force Awakens that gets a pass from many while the Last Jedi gets rightly criticized for. I don't want to delegitimize other reviews but I do wonder how much the enormous hype leading up to A Force Awakens effected reviews. <br><br>Apart from the above issues The Force Awakens itself looks surprisingly generic and rushed. The one positive for The Last Jedi is it does have some truly amazing visuals. <br><br>I believe neither one of these films will be remembered all too fondly down the road as Disney has completely missed the mark on what makes Star Wars so loved by so many. These new films seem to be creations of studio exec board meetings - cynically calculated for maximum profit and socially acceptable and not much else., 1.0,  Bill B, https://www.rottentomatoes.com/user/id/976961829/, December 25 2017, N/A
 over-rated hopefully the last jedi will open your eyes to this rubbish as well., 2.0,  Wesley C, https://www.rottentomatoes.com/user/id/874828237/, January 3 2018, N/A
 This is a good Star Wars film. It isn't great but it's good. Unfortunately the next film screws it all up., 4.0,  Keith N, https://www.rottentomatoes.com/user/id/977027598/, January 3 2018, N/A
 Unoriginal remake of the original Star Wars-movie creating plot holes and destroying the classic characters and their achievements. Just awful. Keep Disney away from Star Wars., 0.5,  Hans P, https://www.rottentomatoes.com/user/id/976939237/, January 3 2018, N/A
 This film spits on the Star Wars legacy rendering the original saga meaningless by rebooting the Empire vs Republic conflict. It's frankly lazy story telling just copies the plot of Episode IV with a "super death star" and another young Jedi from a desert planet. You seriously couldn't come up with anything new in such an awesome universe?, 0.5,  John C, https://www.rottentomatoes.com/user/id/975595921/, January 3 2018, N/A
 An excellent remake of A New Hope!, 3.0,  Steve B, https://www.rottentomatoes.com/user/id/977026302/, January 2 2018, N/A
 Boring unoriginal and trite., 1.0,  Duende M, https://www.rottentomatoes.com/user/id/977026060/, January 2 2018, N/A
 4.2/5. 8.4/10.<br><br>-JDK, 4.0,  Jonathon K, https://www.rottentomatoes.com/user/id/974543418/, January 2 2018, N/A
 Simple remake of the old movie with a protagonist who basically knows every force skill without training it ever..., 0.5,  Rômulo M, https://www.rottentomatoes.com/user/id/974892567/, January 2 2018, N/A
 When this movie was first announced I was so excited to get to visit this galaxy again. I loved these characters that I grew up with. It was sadly disappointing that the original best friends had gone their separate ways and that was a turn off. I could not see that happening with Luke Han and Leia. I had looked up every bit of news on this movie as it trickled out and felt underwhelmed when I finally saw it. I did not like the direction that this movie was taking and was so surprised that JJ Abrams didn't deliver. I maintained some false hope that the next movie would be better but it was equally bad. So in the end I wanted to come back and leave a review that this movie was the beginning of the end of my favorite movie series. JJ set the story line in a place in which it only went downhill. I think he has equal blame to how bad the new SW movies are., 1.5,  Iva M, https://www.rottentomatoes.com/user/id/843860508/, January 2 2018, N/A
 Almost an exact copy of a New Hope with no original ideas. Just names and places changed. Why do they feel the need for characters to emphasize the signifigance of what there doing like reminising about past history. It just comes across as very cheesy., 2.5,  Michael M, https://www.rottentomatoes.com/user/id/977024782/, January 2 2018, N/A
 Uhh sure it was a movie with people, 3.5,  William D, https://www.rottentomatoes.com/user/id/977023468/, January 2 2018, N/A
 A rehash of A New Hope.Sets up a lot of questions that don't get answered.Worsens considerably the next day after upon reflecting on how empty the movie was., 2.0,  Adam B, https://www.rottentomatoes.com/user/id/977023542/, January 2 2018, N/A
 Brilliantly directed and filled with breathtaking action The Force Awakens does a wonderful job of remembering the epic saga while also pushing ahead with new fascinating characters and a sense of wonder not seen for 30 years., 4.5,  Tristan P, https://www.rottentomatoes.com/user/id/934535302/, January 2 2018, N/A
 The Force Awakens does a great job introducing new characters and bringing back characters of old. The plot though draws too much inspiration from A New Hope and ends up feeling like the same movie. Other then that you can count on the Force Awakens having strong characters good action and great effects., 4.0,  Lennon M, https://www.rottentomatoes.com/user/id/976943474/, January 1 2018, N/A
 I'm happy to say that "The Force Awakens" triumphantly succeeds at making the unnecessary necessary by continuing the Star Wars story from its 1983 conclusion with characters both new and old and the same fairy tale plotline we have all come to love expect and appreciate from the franchise since its inception. <br>It is a tad disappointing that Episode VII borrows heavily from Episode IV in terms of its story delivery but honestly there was probably no other way to have been able to get the franchise up and going again with the same attention to care and detail as the previous films specifically the first three made between 1977-1983., 4.5,  Grant W, https://www.rottentomatoes.com/user/id/975734541/, January 1 2018, N/A
 Should have limited appearances of old characters to cameos and focused on developing a new compelling backdrop and establishing new characters to carry this trilogy. Story here seems an after thought., 1.0,  Am S, https://www.rottentomatoes.com/user/id/977021260/, January 1 2018, N/A
 Essentially a crappy JJ-Abrams remake of A New Hope with very little to recommend it over the original. Overall weak silly and utterly derivative this movie is mostly brainless pap salted with just enough fan-service references to keep Star Wars fans entertained. It's pretty clear that Disney spent more on catering than on writing when they made this movie. It's just dumb., 1.0,  X S, https://www.rottentomatoes.com/user/id/977021276/, January 1 2018, N/A
 I was very excited to see this one but I really just not couldn't enjoy it. It was nice to see a female star but it just wasn't credible. Without Han and Chewie this would have been a disaster., 1.0,  Konrad D, https://www.rottentomatoes.com/user/id/976095366/, January 1 2018, N/A
 Star Wars: Episode VII - The Force Awakens<br>Episode VII is a successful attempt to revitalize the well known Star Wars franchise., 3.5,  Cattera Y, https://www.rottentomatoes.com/user/id/960974850/, December 31 2017, N/A
 Terrible and cheap remake of episode 4 while complely ruining the original cast., 1.5,  Sir S, https://www.rottentomatoes.com/user/id/977020080/, December 31 2017, N/A
 It was great seeing some of the old characters but the new ones are downright annoying. Too many plot holes too many things that didn't make sense too much of a re-hash of the original. 2 stars...1 for Han Solo and Chewbacca and one for the Millennium Falcon!, 2.0,  Floyd W, https://www.rottentomatoes.com/user/id/976457481/, December 23 2017, N/A
 A good come back to the franchise., 4.5,  , https://www.rottentomatoes.com/user/id/976881286/, December 23 2017, N/A
 When Disney first announced they were purchasing Lucasfilm back in 2012 and going to be making new Star Wars films it was hard not to be excited. We had thought the series was done with the big screen after George Lucas' Episodes I-VI (and an ill-planned movie spinoff of the great The Clone Wars series). However despite all of this excitement it was hard not to be at least a little worried about how it could turn out. The Force Awakens went a long way in reassuring us that Star Wars would be okay in new hands. Though it does follow some familiar plot points that were present in A New Hope (a reason I'll never understand why some don't like the film) it injects much needed new life into the saga with new faces and threats. J. J. Abrams and Lucasfilm could have easily played it safe and played on nostalgia by merely showing what our heroes from the original trilogy were up to thirty years later. However Han Leia and Luke are not the main focus of this story and that's a great thing. These characters are still integral but the Star Wars universe existed a long time before they came around and will continue on after them as shown by the great new characters of Rey Finn Poe and Kylo. Though the performances of "legacy" actors like Harrison Ford and Carrie Fisher are great newcomers Daisy Ridley John Boyega Oscar Isaac and Adam Driver truly shine. The cast outside of them is great too - there isn't a weak link here. Overall there isn't much I dislike about this movie and it's grown on me more and more with every viewing. The direction story effects are all so good to me. Does it reach the heights of A New Hope or The Empire Strikes Back? Not quite. The scene with the rathtars was kind of jarring and I could've done without it in that form. However I think its fast cohesive pace places it ahead of Return of the Jedi for me (sacrilege I know). Overall The Force Awakens does an excellent job of jumpstarting this sequel trilogy that few thought we would ever get. It was a great "welcome home" to Star Wars on the big screen., 4.5,  Griff C, https://www.rottentomatoes.com/user/id/976670260/, December 23 2017, N/A
 Nothing in this movie really matters. The sad thing about The Last Jedi is that it ruins this movie as well. I cannot stand the Rey Mary Sue character., 0.5,  Edgar T, https://www.rottentomatoes.com/user/id/904380323/, December 23 2017, N/A
 apart from rey beeing a mary sue and beeing a soft remake of episode IV its an ok film.<br><br>It made me reevalute episode i-iii which gave much more background as in what was happening in the galaxy which politic factions where there and what their motives were. as episode VII is missing all that i now know how valuable this is to me, 2.5,  Emanuel L, https://www.rottentomatoes.com/user/id/976985948/, December 23 2017, N/A
 A very satisfying revival for the popular series. Rey and Finn are a joy to watch., 4.5,  Terry C, https://www.rottentomatoes.com/user/id/976985568/, December 23 2017, N/A
 Watching this movie felt like coming home. My cheeks hurt so much by then end from smiling the whole way through (well except for when I audibly gasped or cried). As someone who grew up on Star Wars I couldn't imagine a better way to reboot this classic film series. Yes this retcons the canon given in the post-Episode VI books but I felt it had to to give us a real shot at new Star Wars films exiting with old characters. The brightest spots of this film weren't the return of old favorites like Han and Leia but the new cast of characters created especially for this reboot. Finn Rey and Poe are fantastically believable and full of potential for future films. The runaway stormtrooper former slave from a desert planet and hotshot resistance pilot all add depth and emotion to a fantastic sci-fi experience.<br><br>As a Star Wars film it goes without saying that the action sequences are stunning and you'll have a great time seeing this film. I saw it twice in theaters and a dozen more times once it came out on Blu-ray. It won't disappoint., 5.0,  Olivia A, https://www.rottentomatoes.com/user/id/976985569/, December 23 2017, N/A
 The laziness of character development is only outdone by Rian Johnson's desire to clean the slate of the Star Wars universe., 0.5,  Jake B, https://www.rottentomatoes.com/user/id/976985205/, December 22 2017, N/A
 Wasn't perfect but this movie setup a great series of potential stories for the Last Jedi to knock out of the park and TLJ failed to deliver on anything this movie got fan excited about... Amazing what a new director can do to a franchise.., 5.0,  Michael T, https://www.rottentomatoes.com/user/id/976942450/, December 22 2017, N/A
 STOP BLOWING UP DETHSTARS DO SOMETHING ORIGINAL!!! Also Kylo Ren is a terrible character. I really enjoyed the first half of the movie. The second half let me down., 3.5,  Matthew T, https://www.rottentomatoes.com/user/id/976985224/, December 22 2017, N/A
 I loved this movie. JJ Abrams did a great job introducing new characters and made me feel connected to these new characters while still using the iconic characters from the past. Although it did take a lot of elements from A New Hope I honestly think it did a better job with those elements and made me care more about certain situations then A New Hope did. Also Daisy Ridley and John Boyega were great in this film., 5.0,  Noah D, https://www.rottentomatoes.com/user/id/976981052/, December 22 2017, N/A
 I wasn't sure I was ready for the Star Wars saga to be revived. JJ Abrams changed my mind.<br><br>A fun next step for a new generation of Jedis. Loved the casting choices for Rey Poe Finn and Kylo Ren. It will be a treat to watch these four characters evolve., 4.5,  Elyse W, https://www.rottentomatoes.com/user/id/976981379/, December 22 2017, N/A
 Not only a terrible Star Wars movie it's an utterly horrible movie in general. The problem with this new series is that the focus is appeasing the PC culture crowd - 'diversity' and 'inclusiveness' was the main goal. Not a story that draws people in. And no it's not a problem at all that Force Awakens takes too much from A New Hope - history repeats itself. The problem is the lack of logic involved in where this new series is going.. How the crap did the First Order a shell of its former self Empire put together a weapon far greater than the Empire could at its peak?? When last we saw our heroes they were celebrating victory over the Empire.. Now Luke is a hermit Han is a deadbeat and Leia is a broken woman? This movie was not made by people who love the franchise. This was made by people trying to push a Social Justice Warrior/PC culture narrative. The characters are awful the story is awful and I will not be seeing the next two movies. It's over. Star Wars is ruined. Thanks Disney., 0.5,  Brian M, https://www.rottentomatoes.com/user/id/976970530/, December 22 2017, N/A
 Star Wars Epsiode VII: The Adventures of Mary Sue and Token Black, 1.0,  Shane M, https://www.rottentomatoes.com/user/id/976984013/, December 22 2017, N/A
 Its ok but the story is identical to Episode IV why on earth would the writers do that?, 0.5,  Peter Z, https://www.rottentomatoes.com/user/id/976763540/, December 22 2017, N/A
 They remade A New Hope pure and simple except without the amazing score of the original., 1.0,  Corey L, https://www.rottentomatoes.com/user/id/942122411/, December 22 2017, N/A
 "Weak script with a series of giant errors. It appeared a patchwork thigh poorly made movies ever made unoriginal. Without history and weak political and philosophically. Good action scenes. Great new characters. Good comedy scenes.They should have been more humble and heard the proposal of George Lucas. Actor villain could not hold the character and it seemed that they were lost in the proposal would be that character. It has everything to promote large sequences with a better script." This was my critic in my first view.<br><br>Before watch episdy 8 I rewatched this movie and I liked it was a good movie I think first time I was expecting soo much and very passioned but I think I was a great movie if you open your mind e accepet some things., 4.5,  Arthur B, https://www.rottentomatoes.com/user/id/967781929/, December 22 2017, N/A
 Very good movie good continuity and honors the mythos., 4.0,  Wall C, https://www.rottentomatoes.com/user/id/970454765/, December 22 2017, N/A
 Star Wars: The Rehash Awakens., 2.5,  JR S, https://www.rottentomatoes.com/user/id/976970331/, December 22 2017, N/A
 C/C+<br>72.5/100<br><br>I was underwhelmed the first time I saw the Force Awakens and still kind of am. There are things I like about it. There are things I don't like about it. Let's get into it.<br><br>STORY: Right off the bat it's A New Hope mixed with V and elements of VI. Disney did this to remind fans of how good Star Wars is and also not to the set the bar too high for the next one. And honestly in retrospect it paid off. The Last Jedi made a lot of risky moves and so does The Force Awakens. But it's a glaring issue for the MOVIE ITSELF. It's almost so similar that it takes me out of the movie and makes me think that it doesn't belong in the series--because the story doesn't feel like a natural progression-- because it feels like reboot. But there are elements I enjoy--the idea of Luke in hiding passed into legend trained the main villain and messed up rebuilding the Jedi and they must find him Han as a mentor of sorts a conflicted Sith/Vader poser struggling with emotion a storm trooper turned Resistance fighter... It's all very exciting. But they're only new pieces in an old puzzle. 2/4<br><br>SCRIPT: There's a lot of problems and script conveniences for sure and again it follows the same beats as A New Hope. Some of the dialog is good some of it is not so good. There are moments that felt thrown in to please modern movie fans and Marvel fans moments thrown in to please Star Wars fans moments thrown in to save time and moments thrown in for no reason at all. There are a lot of missed opportunities in this movie But there are also times when The Force Awakens is just kind of a compelling rich fun and crowd pleasing sci-fi adventure movie. But only some of it lives up to the franchise's legacy. It also doesn't explain the backstory of the First Order the Resistance where the Republic/Empire is at who Snoke Rey and Max Von Sydow's character are...It feels like you're watching the second movie of a trilogy which explains how much of a finality the Last Jedi had... 2/4<br><br>CHARACTERS: Some of the characters are new and different except for Rey/Luke Maz/Yoda BB-8/R2-D2 and Han filling the Ben Kenobi role. Kylo Ren is a wannabe Vader but I'm fine with that because that's SUPPOSED to be part of his character. It's what makes him torn and they go somewhere with it in VIII. Finn is a good character we haven't seen before--a storm trooper who joins the good side. Other than that the characters aren't all that interesting. 2/4<br><br>DIRECTION: JJ loves Star Wars clearly. But he's a blind fan. He doesn't understand it. This movie is a conglomeration of the original trilogy. If only he was a more creative storyteller this would have been much different and better. But given the job he had and the expectations he had to live up to from both fans AND Disney executives he did a nice job making a dump fun space movie. 3/4<br><br>PERFORMANCES: Pretty much everyone is good in it except for Rey and Maz and a few over the top moments. 3/4<br><br>CINEMATOGRAPHY: It's good looking for sure wonderfully shot great sets and locations colorful just almost feels and looks like Star Wars. 4/4<br><br>EDITING: As similar to IV as it is the pacing is great. There are some things I would have removed or replaced with explanations about the Republic and WTH is going on politically but I think it's well-edited for the most part. 4/4<br><br>SOUND DESIGN: Perfect. 4/4<br><br>MUSIC: Not my favorite score in the series. It felt lacking not enough diversity very repetitive and not Star Warsy at all except for some new themes and returning themes. 2/4<br><br>ACTION / SPECIAL EFFECTS: The action is good except for the trench run/space battle which felt "been there done that." The special effects are great but often get in the way. Maz looks weird but there were so many cool puppets and designs. The CGI was also pretty neat. 3/4<br><br>Total points:<br>29/40<br>72.5/100<br>C/C+<br><br>All in all this seventh movie in a franchise could have been so much more with missed opportunities abound. But on its own for people who don't give a crap about Star Wars it's a fun space adventure film with colorful effects and entertaining action and some heart made by giddy and devoted fans of the venerable franchise., 3.5,  Movie R, https://www.rottentomatoes.com/user/id/976845912/, December 22 2017, N/A
 Loved it very much some plot holes but all forgiven for the entire experience. The nostalgia was excellent promising new characters. Rey is a bit over powered for an untrained jedi but I guess she has important parents ... Cliff hanger was perfect..., 4.5,  abin a, https://www.rottentomatoes.com/user/id/976994973/, December 25 2017, N/A
 Good Remake. Well executed not very good BUT... the end lacks a little script. Not sure if it was planned to have a REALLY bad last 5min., 1.5,  Jaoo A, https://www.rottentomatoes.com/user/id/900761532/, December 25 2017, N/A
 A lazy film copy-pasted from episode 4. Politically absurd. A lot of incoherences., 0.5,  , https://www.rottentomatoes.com/user/id/976975800/, December 25 2017, N/A
 Where's Thrawn Kotor or an origial story that's actually good?, 0.5,  Chris M, https://www.rottentomatoes.com/user/id/976992991/, December 24 2017, N/A
 After a second try I find it impossible to look past how repackaged and uncreative this film is. It's made me appreciate the prequels (2.5/5)., 2.0,  Nemo P, https://www.rottentomatoes.com/user/id/949125778/, December 24 2017, N/A
 Very forgettable with 0 creativity., 2.0,  Ahmed O, https://www.rottentomatoes.com/user/id/976992542/, December 24 2017, N/A
 Enjoyed a lot more second time around, 4.0,  Marky L, https://www.rottentomatoes.com/user/id/792944492/, December 24 2017, N/A
 It was good other than a remake of ANH. I laughed I cried. I thought disney might ruin star wars but no. A good start but to make it better here is my advice: (SCROLL DOWN)<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>NO MORE REMAKES!!!!!!!!!!!!!!!!!!!!!!, 3.5,  Chanse B, https://www.rottentomatoes.com/user/id/975664392/, December 24 2017, N/A
 Emo Star Wars with the stupidity of all the major Republic systems being next to each other not even light years apart. Stupid., 2.0,  a a, https://www.rottentomatoes.com/user/id/901308433/, December 24 2017, N/A
